PEAKID,YEAR,SEASON,HOST,NATION,BCDATE,SKI,PARAPENTE,CAMPS,TOTMEMBERS,TOTHIRED,O2CLIMB,O2SLEEP,O2UNKWN,AGENCY,COMMERCIALROUTE,STDROUTE,SUMMIT_SUCCESS
DHA5,1971,3,1,Japan,,FALSE,FALSE,2,0,0,FALSE,FALSE,FALSE,,,,0
EVER,1971,3,1,Argentina,09/14/71,FALSE,FALSE,5,20,24,TRUE,FALSE,FALSE,,TRUE,TRUE,0
GAN2,1971,1,1,W Germany,,FALSE,FALSE,0,1,0,FALSE,FALSE,FALSE,,,,0
GANC,1971,3,1,USA,,FALSE,FALSE,0,3,0,FALSE,FALSE,FALSE,,,,0
GANG,1971,1,1,Japan,04/01/71,FALSE,FALSE,4,7,4,FALSE,FALSE,FALSE,,,,0
LSHR,1971,1,1,S Korea,,FALSE,FALSE,0,3,1,FALSE,FALSE,TRUE,,,,0
MAK2,1971,3,1,Japan,,FALSE,FALSE,4,0,1,FALSE,FALSE,FALSE,,,,0
MANA,1971,1,1,S Korea,03/11/71,FALSE,FALSE,5,8,5,FALSE,TRUE,FALSE,,TRUE,TRUE,0
PATR,1971,3,1,UK,,FALSE,FALSE,0,6,0,FALSE,FALSE,FALSE,,,,0
PUMO,1971,1,1,Japan,,FALSE,FALSE,0,5,0,FALSE,FALSE,FALSE,,,,0
PUTH,1971,1,1,Japan,,FALSE,FALSE,3,6,0,FALSE,FALSE,FALSE,,,,0
URKM,1971,1,1,USA,,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,,,,0
GANC,1971,1,1,USA,,FALSE,FALSE,0,1,0,FALSE,FALSE,FALSE,,,,0
KWAN,1971,1,1,W Germany,,FALSE,FALSE,0,1,0,FALSE,FALSE,FALSE,,,,0
GAUR,1971,3,1,Norway,,FALSE,FALSE,0,3,2,FALSE,FALSE,FALSE,,FALSE,FALSE,0
CHRE,1971,1,1,Japan,04/08/71,FALSE,FALSE,5,11,6,FALSE,FALSE,FALSE,,,,0
ANN2,1971,1,1,Japan,03/26/71,FALSE,FALSE,5,11,14,FALSE,FALSE,FALSE,,,,0
LANR,1971,3,1,Japan,10/04/71,FALSE,FALSE,3,3,2,FALSE,FALSE,FALSE,,FALSE,FALSE,0
DHA4,1970,3,1,Japan,,FALSE,FALSE,6,9,8,FALSE,FALSE,FALSE,,,,0
PK29,1970,3,1,Japan,09/12/70,FALSE,FALSE,5,11,10,FALSE,FALSE,FALSE,,,,0
PK29,1970,1,1,Netherlands,,FALSE,FALSE,0,17,0,FALSE,FALSE,FALSE,,,,0
DHA4,1970,1,1,Japan,04/01/70,FALSE,FALSE,0,8,3,FALSE,FALSE,FALSE,,,,0
ANN1,1970,3,1,Spain,,FALSE,FALSE,0,2,0,FALSE,FALSE,FALSE,,,TRUE,0
JUNC,1970,3,1,Japan,,FALSE,FALSE,0,9,8,FALSE,FALSE,FALSE,,,,0
MANA,1970,3,1,Japan,,FALSE,FALSE,0,2,0,FALSE,FALSE,FALSE,,,,0
NAMP,1970,3,1,UK,09/28/70,FALSE,FALSE,0,6,0,FALSE,FALSE,FALSE,,,,0
CHRW,1970,1,1,S Korea,04/19/70,FALSE,FALSE,6,6,1,FALSE,FALSE,FALSE,,,,0
GANC,1970,3,1,USA,,FALSE,FALSE,0,1,0,FALSE,FALSE,FALSE,,,,0
DHA4,1969,3,1,Austria,10/01/69,FALSE,FALSE,5,9,6,FALSE,FALSE,FALSE,,,,0
EVER,1969,3,1,Japan,09/16/69,FALSE,FALSE,4,12,0,TRUE,FALSE,FALSE,,FALSE,,0
CHUR,1969,3,1,Italy,10/15/69,FALSE,FALSE,5,10,6,FALSE,FALSE,FALSE,,,,0
PK29,1969,3,1,Japan,09/22/69,FALSE,FALSE,6,11,7,FALSE,FALSE,FALSE,,,,0
KAND,1969,3,1,Japan,,FALSE,FALSE,4,5,2,FALSE,FALSE,FALSE,,,,0
EVER,1969,3,1,Japan,,FALSE,FALSE,5,16,0,TRUE,FALSE,FALSE,,TRUE,TRUE,0
DHA1,1969,1,1,USA,04/21/69,FALSE,FALSE,1,10,4,FALSE,FALSE,FALSE,,,,0
ANN1,1969,1,1,W Germany,04/02/69,FALSE,FALSE,6,9,5,FALSE,FALSE,FALSE,,,,0
TUKU,1969,1,1,Switzerland,,FALSE,FALSE,1,5,1,FALSE,FALSE,FALSE,,,,0
KJRS,1969,1,1,UK,05/12/69,FALSE,FALSE,3,4,4,FALSE,FALSE,FALSE,,,,0
EVER,1969,1,1,Japan,05/14/69,FALSE,FALSE,0,4,0,FALSE,FALSE,FALSE,,FALSE,,0
MAKA,1969,1,1,Japan,04/06/69,FALSE,FALSE,4,5,2,FALSE,FALSE,FALSE,,,,0
EVER,1969,1,2,China,,FALSE,FALSE,0,3,0,FALSE,FALSE,TRUE,,TRUE,TRUE,0
EVER,1968,1,2,China,,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,,FALSE,,0
HIUP,1968,3,1,USA,,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,,,,0
MARD,1967,0,1,UK,,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,,,,0
YALU,1967,1,1,Japan,,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,,,,0
EVER,1967,1,2,China,,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,,TRUE,TRUE,0
EVER,1967,3,2,China,,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,,TRUE,TRUE,0
LAMJ,1967,1,1,W Germany,,FALSE,FALSE,2,2,2,FALSE,FALSE,FALSE,,,,0
EVER,1966,1,2,China,,FALSE,FALSE,5,20,60,TRUE,FALSE,FALSE,,TRUE,TRUE,0
KAG1,1966,1,1,Nepal,05/08/66,FALSE,FALSE,0,1,0,FALSE,FALSE,FALSE,,,,0
KOTA,1966,1,3,India,04/08/66,FALSE,FALSE,2,6,4,FALSE,FALSE,FALSE,,,,0
KANB,1965,3,1,Yugoslavia,,FALSE,FALSE,5,12,8,TRUE,FALSE,FALSE,,,,0
ANN1,1965,1,1,W Germany,04/06/65,FALSE,FALSE,5,8,0,FALSE,FALSE,FALSE,,,,0
DHA2,1965,1,1,Japan,05/03/65,FALSE,FALSE,0,8,6,FALSE,FALSE,FALSE,,,,0
LSHR,1965,1,1,Japan,03/14/65,FALSE,FALSE,5,11,14,TRUE,FALSE,FALSE,,,,0
ANN1,1965,2,1,Iran,,FALSE,FALSE,0,4,0,FALSE,FALSE,FALSE,,,,0
DHA6,1965,3,1,UK,09/19/65,FALSE,FALSE,3,10,8,FALSE,FALSE,FALSE,,,,0
PEMK,1965,1,1,Japan,,FALSE,FALSE,0,2,0,FALSE,FALSE,FALSE,,,,0
KGUR,1965,1,1,Iran,,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,,,,0
TILI,1965,3,1,Japan,10/11/65,FALSE,FALSE,0,3,0,FALSE,FALSE,FALSE,,,,0
YALU,1965,1,1,Japan,,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,,,,0
EVER,1965,1,2,China,,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,,FALSE,,0
NEMJ,1964,3,1,Netherlands,10/17/64,FALSE,FALSE,0,5,0,FALSE,FALSE,FALSE,,,,0
LANG,1964,3,1,Australia,09/27/64,FALSE,FALSE,2,5,6,FALSE,FALSE,FALSE,,,,0
GANC,1964,1,1,UK,04/20/64,FALSE,FALSE,1,4,5,FALSE,FALSE,FALSE,,,,0
GAUR,1964,3,1,UK,09/19/64,FALSE,FALSE,5,6,3,FALSE,FALSE,FALSE,,,,0
LANG,1964,1,1,Japan,04/04/64,FALSE,FALSE,2,7,7,FALSE,FALSE,FALSE,,,,0
BARU,1964,1,1,Japan,04/11/64,FALSE,FALSE,3,5,5,FALSE,FALSE,FALSE,,,,0
EVER,1964,1,2,China,,FALSE,FALSE,0,20,60,FALSE,FALSE,TRUE,,TRUE,TRUE,0
DORJ,1964,1,1,UK,04/20/64,FALSE,FALSE,4,4,5,FALSE,FALSE,FALSE,,,,0
HNKU,1964,1,1,Japan,04/11/64,FALSE,FALSE,1,3,3,FALSE,FALSE,FALSE,,,,0
KABD,1964,1,3,India,,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,,,,0
LHAS,1964,3,1,UK,,FALSE,FALSE,0,5,3,FALSE,FALSE,FALSE,,,,0
TAKP,1963,3,1,Japan,,FALSE,FALSE,0,6,0,FALSE,FALSE,FALSE,,,,0
LANG,1963,3,1,Italy,,FALSE,FALSE,2,10,3,FALSE,FALSE,FALSE,,,,0
PK29,1963,3,1,Japan,10/11/63,FALSE,FALSE,4,5,4,FALSE,FALSE,FALSE,,,,0
NEMJ,1963,1,1,Japan,04/12/63,FALSE,FALSE,4,7,7,FALSE,FALSE,FALSE,,,,0
TAPL,1963,1,1,Japan,04/28/63,FALSE,FALSE,2,6,5,FALSE,FALSE,FALSE,,,,0
DHA2,1963,1,1,Austria,04/19/63,FALSE,FALSE,5,8,2,FALSE,FALSE,FALSE,,,,0
DHA3,1963,1,1,Austria,04/19/63,FALSE,FALSE,5,8,2,FALSE,FALSE,FALSE,,,,0
DROM,1963,3,1,Japan,10/28/63,FALSE,FALSE,0,4,0,FALSE,FALSE,FALSE,,,,0
GIMM,1963,1,1,Japan,04/28/63,FALSE,FALSE,5,6,5,FALSE,FALSE,FALSE,,,,0
KAND,1963,3,1,Japan,09/07/63,FALSE,FALSE,0,3,2,FALSE,FALSE,FALSE,,,,0
KOTA,1963,3,3,India,,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,,,,0
TAWO,1963,1,1,New Zealand,04/13/63,FALSE,FALSE,0,4,1,FALSE,FALSE,FALSE,,,,0
TLNG,1963,3,1,Japan,10/28/63,FALSE,FALSE,0,3,1,FALSE,FALSE,FALSE,,,,0
MERR,1963,3,1,Japan,10/28/63,FALSE,FALSE,0,3,1,FALSE,FALSE,FALSE,,,,0
GYAC,1962,1,1,USA,,FALSE,FALSE,0,4,0,FALSE,FALSE,FALSE,,,,0
CHUR,1962,1,1,Japan,06/03/62,FALSE,FALSE,0,4,5,FALSE,FALSE,FALSE,,,,0
DHA2,1962,3,1,S Korea,,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,,,,0
DHA6,1962,3,1,UK,,FALSE,FALSE,0,1,2,FALSE,FALSE,FALSE,,,,0
EVER,1962,1,1,India,03/29/62,FALSE,FALSE,7,14,44,TRUE,TRUE,FALSE,,TRUE,TRUE,0
EVER,1962,1,1,USA,04/24/62,FALSE,FALSE,14,4,0,FALSE,FALSE,FALSE,,TRUE,TRUE,0
GHUS,1962,3,1,UK,10/05/62,FALSE,FALSE,1,1,2,FALSE,FALSE,FALSE,,,,0
KOTA,1962,1,3,India,,FALSE,FALSE,0,3,2,FALSE,FALSE,FALSE,,,,0
PUMO,1961,4,1,Switzerland,,FALSE,FALSE,0,2,9,FALSE,FALSE,FALSE,,FALSE,,0
ANN1,1961,1,1,W Germany,,FALSE,FALSE,0,1,0,FALSE,FALSE,FALSE,,,,0
LANG,1961,1,1,Japan,04/08/61,FALSE,FALSE,3,6,5,FALSE,FALSE,FALSE,,,,0
LEON,1961,1,1,Japan,04/15/61,FALSE,FALSE,6,13,13,FALSE,FALSE,FALSE,,,,0
MAKA,1961,1,1,New Zealand,04/17/61,FALSE,FALSE,7,17,50,TRUE,FALSE,FALSE,,FALSE,FALSE,0
MING,1961,3,1,UK,11/24/61,FALSE,FALSE,1,8,2,FALSE,FALSE,FALSE,,,,0
PK29,1961,1,1,Japan,04/30/61,FALSE,FALSE,0,8,0,FALSE,FALSE,FALSE,,,,0
TLNG,1961,1,1,UK,,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,,,,0
EVER,1960,1,1,India,04/05/60,FALSE,FALSE,7,22,10,TRUE,TRUE,FALSE,,TRUE,TRUE,0
CHOB,1960,3,1,France,10/06/60,FALSE,FALSE,0,6,0,FALSE,FALSE,FALSE,,,,0
GAN1,1960,1,1,UK,05/07/60,FALSE,FALSE,0,1,3,FALSE,FALSE,FALSE,,,,0
HIMW,1960,1,1,Japan,04/19/60,FALSE,FALSE,6,2,1,FALSE,FALSE,FALSE,,,,0
LEON,1960,1,1,Japan,04/18/60,FALSE,FALSE,5,8,9,FALSE,FALSE,FALSE,,,,0
LSHR,1960,3,1,New Zealand,,FALSE,FALSE,0,4,0,FALSE,FALSE,FALSE,,,,0
SHA2,1960,3,1,New Zealand,,FALSE,FALSE,0,4,0,FALSE,FALSE,FALSE,,,,0
AMAD,1959,1,1,UK,04/17/59,FALSE,FALSE,0,6,7,FALSE,FALSE,FALSE,,FALSE,,0
CHOY,1959,3,1,France,09/14/59,FALSE,FALSE,4,12,11,FALSE,FALSE,FALSE,,TRUE,TRUE,0
DHA1,1959,1,1,Austria,04/03/59,FALSE,FALSE,6,8,13,FALSE,FALSE,FALSE,,,TRUE,0
DHA2,1959,3,1,Japan,,FALSE,FALSE,0,4,0,FALSE,FALSE,FALSE,,,,0
GAUR,1959,3,1,Japan,,FALSE,FALSE,0,3,0,FALSE,FALSE,FALSE,,,,0
HIME,1959,1,1,Japan,03/06/59,FALSE,FALSE,5,8,8,TRUE,FALSE,FALSE,,,,0
HONG,1959,3,1,USA,,FALSE,FALSE,0,4,4,FALSE,FALSE,FALSE,,,,0
JANU,1959,1,1,France,04/04/59,FALSE,FALSE,6,11,17,TRUE,FALSE,FALSE,,,,0
KABD,1959,3,3,India,,FALSE,FALSE,0,1,0,FALSE,FALSE,FALSE,,,,0
LANG,1959,3,1,Japan,,FALSE,FALSE,3,6,0,FALSE,FALSE,FALSE,,,,0
PANG,1959,3,1,Japan,,FALSE,FALSE,0,3,4,FALSE,FALSE,FALSE,,,,0
RATH,1959,3,3,India,,FALSE,FALSE,0,1,0,FALSE,FALSE,FALSE,,,,0
DHA1,1958,1,1,Switzerland,04/10/58,FALSE,FALSE,6,8,10,FALSE,FALSE,FALSE,,,,0
AMAD,1958,3,1,UK,,FALSE,FALSE,2,6,2,FALSE,FALSE,FALSE,,TRUE,FALSE,0
EVER,1958,3,2,China,11/17/58,FALSE,FALSE,0,13,10,FALSE,FALSE,FALSE,,TRUE,TRUE,0
HIME,1958,3,1,Japan,09/19/58,FALSE,FALSE,0,2,3,FALSE,FALSE,FALSE,,,,0
LEON,1958,1,1,Japan,04/27/58,FALSE,FALSE,0,4,3,FALSE,FALSE,FALSE,,,,0
LSHR,1958,3,1,UK,,FALSE,FALSE,0,6,0,FALSE,FALSE,FALSE,,,,0
PHUR,1958,1,1,Japan,04/27/58,FALSE,FALSE,0,4,0,FALSE,FALSE,FALSE,,,,0
KJRS,1958,2,1,Japan,,FALSE,FALSE,0,8,0,FALSE,FALSE,FALSE,,,,0
CHOP,1958,3,1,UK,,FALSE,FALSE,0,3,0,FALSE,FALSE,FALSE,,FALSE,FALSE,0
JANU,1957,3,1,France,10/01/57,FALSE,FALSE,0,3,0,FALSE,FALSE,FALSE,,,,0
LEON,1957,1,1,UK,04/14/57,FALSE,FALSE,4,6,6,FALSE,FALSE,FALSE,,,,0
MACH,1957,1,1,UK,04/24/57,FALSE,FALSE,4,5,4,FALSE,FALSE,FALSE,,,,0
ANN2,1957,1,1,UK,04/16/57,FALSE,FALSE,0,2,4,FALSE,FALSE,FALSE,,,,0
DHA1,1956,1,1,Argentina,04/06/56,FALSE,FALSE,5,9,10,FALSE,FALSE,FALSE,,,,0
MACH,1956,1,1,UK,,FALSE,FALSE,0,1,0,FALSE,FALSE,FALSE,,,,0
THAR,1956,1,1,UK,,FALSE,FALSE,0,1,0,FALSE,FALSE,FALSE,,,,0
LHOT,1955,3,1,USA,08/30/55,FALSE,FALSE,5,8,12,TRUE,FALSE,FALSE,,,TRUE,0
DHA1,1955,1,1,W Germany,04/20/55,FALSE,FALSE,5,10,9,FALSE,FALSE,TRUE,,,,0
CHAM,1955,3,1,New Zealand,,FALSE,FALSE,0,3,0,FALSE,FALSE,FALSE,,,,0
GAUR,1955,1,1,UK,,FALSE,FALSE,0,5,0,FALSE,FALSE,FALSE,,,,0
GYAC,1955,3,1,USA,,FALSE,FALSE,0,8,0,FALSE,FALSE,FALSE,,,,0
HIME,1955,1,1,UK,05/05/55,FALSE,FALSE,0,6,4,FALSE,FALSE,FALSE,,,,0
KOTA,1955,1,1,UK,04/12/55,FALSE,FALSE,0,4,3,FALSE,FALSE,FALSE,,,,0
KTEG,1955,3,1,USA,,FALSE,FALSE,0,1,1,FALSE,FALSE,FALSE,,,,0
LAMJ,1955,2,1,W Germany,,FALSE,FALSE,0,4,0,FALSE,FALSE,FALSE,,,,0
LEON,1955,1,1,UK,04/22/55,FALSE,FALSE,0,3,5,FALSE,FALSE,FALSE,,,,0
LOBE,1955,3,1,USA,,FALSE,FALSE,0,3,4,FALSE,FALSE,FALSE,,,,0
LSHR,1955,1,1,USA,,FALSE,FALSE,0,2,0,FALSE,FALSE,FALSE,,,,0
MANA,1955,3,1,Japan,,FALSE,FALSE,0,3,0,FALSE,FALSE,FALSE,,,,0
MERA,1955,3,1,New Zealand,,FALSE,FALSE,0,3,1,FALSE,FALSE,FALSE,,,,0
NALA,1955,3,1,UK,,FALSE,FALSE,0,6,0,FALSE,FALSE,FALSE,,,,0
PANG,1955,1,1,UK,,FALSE,FALSE,0,3,0,FALSE,FALSE,FALSE,,,,0
TLNG,1955,1,1,UK,04/12/55,FALSE,FALSE,0,3,0,FALSE,FALSE,FALSE,,,,0
IMJA,1955,1,1,USA,,FALSE,FALSE,0,2,0,FALSE,FALSE,FALSE,,,,0
CHEK,1955,1,1,UK,,FALSE,FALSE,0,2,1,FALSE,FALSE,FALSE,,FALSE,FALSE,0
APIM,1954,1,1,Italy,,FALSE,FALSE,3,4,3,FALSE,FALSE,FALSE,,,,0
BARU,1954,3,1,France,09/15/54,FALSE,FALSE,2,3,0,FALSE,FALSE,FALSE,,,,0
BAUD,1954,1,1,UK,,FALSE,FALSE,0,4,0,FALSE,FALSE,FALSE,,,,0
CHOY,1954,3,1,Switzerland,10/11/54,FALSE,FALSE,4,7,9,FALSE,FALSE,FALSE,,TRUE,TRUE,0
DHA1,1954,1,1,Argentina,,FALSE,FALSE,7,11,14,TRUE,FALSE,FALSE,,,,0
GAN1,1954,1,1,Japan,04/26/54,FALSE,FALSE,3,13,22,FALSE,FALSE,FALSE,,,,0
GAUR,1954,3,1,Switzerland,09/16/54,FALSE,FALSE,4,2,0,FALSE,FALSE,FALSE,,,,0
KANG,1954,1,1,UK,,FALSE,FALSE,0,6,4,FALSE,FALSE,FALSE,,,TRUE,0
MUKT,1954,3,1,UK,,FALSE,FALSE,0,1,1,FALSE,FALSE,FALSE,,,,0
MAK2,1954,1,1,New Zealand,,FALSE,FALSE,0,10,15,FALSE,FALSE,FALSE,,,,0
MAKA,1954,1,1,USA,04/04/54,FALSE,FALSE,5,10,12,FALSE,FALSE,FALSE,,,,0
MAKA,1954,1,1,New Zealand,,FALSE,FALSE,4,10,15,FALSE,FALSE,FALSE,,,TRUE,0
MAKA,1954,3,1,France,09/15/54,FALSE,FALSE,6,8,11,TRUE,FALSE,FALSE,,,TRUE,0
MANA,1954,1,1,Japan,,FALSE,FALSE,0,13,0,FALSE,FALSE,FALSE,,,,0
SAIP,1954,1,1,Austria,05/08/54,FALSE,FALSE,3,8,7,FALSE,FALSE,FALSE,,,,0
SAIP,1954,3,1,New Zealand,,FALSE,FALSE,0,5,0,FALSE,FALSE,FALSE,,,,0
TLNG,1954,1,1,UK,,FALSE,FALSE,1,6,4,FALSE,FALSE,FALSE,,,,0
GAN2,1954,1,1,Japan,04/26/54,FALSE,FALSE,0,13,22,FALSE,FALSE,FALSE,,,,0
CHOP,1954,1,1,New Zealand,,FALSE,FALSE,0,2,1,FALSE,FALSE,FALSE,,,,0
FIRN,1954,1,1,Austria,05/08/54,FALSE,FALSE,3,8,7,FALSE,FALSE,FALSE,,,,0
ANN4,1953,1,1,UK,,FALSE,FALSE,0,2,0,FALSE,FALSE,FALSE,,,,0
ANN4,1953,3,1,Japan,10/21/53,FALSE,FALSE,6,7,7,FALSE,FALSE,FALSE,,,,0
GAN1,1953,1,1,New Zealand,,FALSE,FALSE,3,4,4,FALSE,FALSE,FALSE,,,,0
ANN2,1953,1,1,UK,,FALSE,FALSE,0,2,0,FALSE,FALSE,FALSE,,,,0
ANN2,1953,3,1,Japan,,FALSE,FALSE,0,7,0,FALSE,FALSE,FALSE,,,,0
APIM,1953,1,1,UK,,FALSE,FALSE,0,3,0,FALSE,FALSE,FALSE,,,,0
DHA1,1953,1,1,Switzerland,05/20/53,FALSE,FALSE,5,7,9,TRUE,FALSE,FALSE,,,,0
GAN2,1953,1,1,New Zealand,,FALSE,FALSE,2,4,0,FALSE,FALSE,FALSE,,,,0
LAMP,1953,1,1,New Zealand,05/13/53,FALSE,FALSE,0,4,4,FALSE,FALSE,FALSE,,,,0
HIME,1953,1,1,UK,,FALSE,FALSE,0,2,1,FALSE,FALSE,FALSE,,,,0
KANG,1953,1,1,UK,,FALSE,FALSE,0,2,0,FALSE,FALSE,FALSE,,,TRUE,0
KOTA,1953,1,1,UK,,FALSE,FALSE,3,2,4,FALSE,FALSE,FALSE,,,,0
MANA,1953,1,1,Japan,04/13/53,FALSE,FALSE,9,15,15,TRUE,FALSE,FALSE,,,,0
NAMP,1953,1,1,UK,,FALSE,FALSE,0,3,0,FALSE,FALSE,FALSE,,,,0
PATR,1953,3,1,Austria,,FALSE,FALSE,0,1,0,FALSE,FALSE,FALSE,,,,0
PUMO,1953,3,1,UK,,FALSE,FALSE,0,2,0,FALSE,FALSE,FALSE,,,,0
PUMO,1953,3,1,India,,FALSE,FALSE,0,5,0,FALSE,FALSE,FALSE,,,,0
TLNG,1953,1,1,UK,,FALSE,FALSE,4,2,4,FALSE,FALSE,FALSE,,,,0
IMJA,1953,1,1,UK,,FALSE,FALSE,0,4,1,FALSE,FALSE,FALSE,,,,0
SAIP,1953,3,1,Austria,,FALSE,FALSE,0,1,0,FALSE,FALSE,FALSE,,,,0
BOKT,1953,1,1,UK,,FALSE,FALSE,1,2,4,FALSE,FALSE,FALSE,,,,0
ANN4,1952,3,1,Japan,,FALSE,FALSE,0,6,6,FALSE,FALSE,FALSE,,,,0
CHOY,1952,1,1,UK,05/05/52,FALSE,FALSE,2,10,18,FALSE,FALSE,FALSE,,TRUE,TRUE,0
CTSE,1952,1,2,UK,,FALSE,FALSE,2,3,0,FALSE,FALSE,FALSE,,,,0
EVER,1952,1,1,Switzerland,04/20/52,FALSE,FALSE,7,11,14,TRUE,FALSE,FALSE,,TRUE,TRUE,0
EVER,1952,3,1,Switzerland,10/07/52,FALSE,FALSE,7,7,23,TRUE,TRUE,FALSE,,TRUE,TRUE,0
EVER,1952,3,2,USSR,,FALSE,FALSE,8,40,36,FALSE,FALSE,TRUE,,TRUE,TRUE,0
GAUR,1952,3,1,UK,,FALSE,FALSE,0,4,0,FALSE,FALSE,FALSE,,,,0
MANA,1952,3,1,Japan,11/09/52,FALSE,FALSE,0,6,0,FALSE,FALSE,FALSE,,,,0
PARC,1952,1,1,UK,,FALSE,FALSE,0,3,0,FALSE,FALSE,FALSE,,,,0
CHOY,1951,3,1,UK,,FALSE,FALSE,0,6,0,FALSE,FALSE,FALSE,,FALSE,,0
EVER,1951,1,2,Denmark,05/03/51,FALSE,FALSE,3,1,3,FALSE,FALSE,FALSE,,TRUE,TRUE,0
EVER,1951,3,1,UK,09/29/51,FALSE,FALSE,0,6,5,FALSE,FALSE,FALSE,,FALSE,,0
KABN,1951,3,3,Switzerland,,FALSE,FALSE,0,1,3,FALSE,FALSE,FALSE,,,,0
KOTA,1951,3,3,Switzerland,,FALSE,FALSE,2,1,3,FALSE,FALSE,FALSE,,,,0
PUMO,1951,3,1,UK,09/29/51,FALSE,FALSE,0,2,1,FALSE,FALSE,FALSE,,,,0
KANG,1951,3,1,Switzerland,,FALSE,FALSE,0,2,0,FALSE,FALSE,FALSE,,,,0
ANN4,1950,2,1,UK,06/04/50,FALSE,FALSE,4,6,5,FALSE,FALSE,FALSE,,,,0
ANN2,1950,2,1,UK,,FALSE,FALSE,0,6,0,FALSE,FALSE,FALSE,,,,0
DHA1,1950,1,1,France,,FALSE,FALSE,0,8,0,FALSE,FALSE,FALSE,,,,0
EVER,1950,3,1,USA,11/16/50,FALSE,FALSE,0,5,0,FALSE,FALSE,FALSE,,FALSE,,0
KGUR,1950,2,1,UK,07/02/50,FALSE,FALSE,2,6,4,FALSE,FALSE,FALSE,,,,0
MANA,1950,2,1,UK,,FALSE,FALSE,0,6,0,FALSE,FALSE,FALSE,,,,0
DHA1,1949,0,1,USA,,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,,,,0
DROM,1949,1,1,Switzerland,05/19/49,FALSE,FALSE,2,6,0,FALSE,FALSE,FALSE,,,,0
GAN1,1949,2,1,UK,,FALSE,FALSE,0,3,0,FALSE,FALSE,FALSE,,,,0
GANC,1949,2,1,UK,,FALSE,FALSE,1,2,0,FALSE,FALSE,FALSE,,,,0
KANB,1949,1,1,Switzerland,05/19/49,FALSE,FALSE,2,6,0,FALSE,FALSE,FALSE,,,,0
LANG,1949,2,1,UK,,FALSE,FALSE,0,3,0,FALSE,FALSE,FALSE,,,,0
OHMI,1949,1,1,Switzerland,05/19/49,FALSE,FALSE,5,5,3,FALSE,FALSE,FALSE,,,,0
PYRM,1949,1,1,Switzerland,05/19/49,FALSE,FALSE,4,6,11,FALSE,FALSE,FALSE,,,,0
EVER,1947,1,2,Canada,04/08/47,FALSE,FALSE,0,1,2,FALSE,FALSE,FALSE,,,,0
KABN,1947,1,3,UK,,FALSE,FALSE,0,3,1,FALSE,FALSE,FALSE,,,,0
KANG,1940,1,2,New Zealand,,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,,,,0
GIMM,1939,1,3,Switzerland,06/08/39,FALSE,FALSE,0,3,6,FALSE,FALSE,FALSE,,,,0
LNPO,1939,1,3,Switzerland,,FALSE,FALSE,0,3,6,FALSE,FALSE,FALSE,,,,0
PYRM,1939,1,3,Switzerland,,FALSE,FALSE,0,3,6,FALSE,FALSE,FALSE,,,,0
EVER,1938,1,2,UK,04/09/38,FALSE,FALSE,6,7,16,TRUE,FALSE,FALSE,,,,0
GIMM,1937,1,3,Switzerland,,FALSE,FALSE,4,3,5,FALSE,FALSE,FALSE,,,,0
GIMM,1937,3,3,UK,10/18/37,FALSE,FALSE,0,3,6,FALSE,FALSE,FALSE,,,,0
KANG,1937,3,3,UK,10/18/37,FALSE,FALSE,0,3,6,FALSE,FALSE,FALSE,,,,0
NEPA,1937,1,3,Switzerland,,FALSE,FALSE,5,3,7,FALSE,FALSE,FALSE,,,,0
NEPA,1937,3,3,UK,10/18/37,FALSE,FALSE,4,3,6,FALSE,FALSE,FALSE,,,,0
KIRA,1937,1,3,Switzerland,,FALSE,FALSE,1,3,5,FALSE,FALSE,FALSE,,,,0
PYRM,1936,1,3,UK,05/28/36,FALSE,FALSE,0,3,1,FALSE,FALSE,FALSE,,,,0
CTSE,1936,1,2,UK,04/26/36,FALSE,FALSE,0,4,0,FALSE,FALSE,FALSE,,,,0
EVER,1936,1,2,UK,04/26/36,FALSE,FALSE,4,12,65,FALSE,FALSE,FALSE,,,,0
GIMM,1936,2,3,Germany,,FALSE,FALSE,0,4,0,FALSE,FALSE,FALSE,,,,0
KIRA,1936,2,3,Germany,,FALSE,FALSE,0,4,0,FALSE,FALSE,FALSE,,,,0
KABD,1935,3,3,UK,10/21/35,FALSE,FALSE,0,2,4,FALSE,FALSE,FALSE,,,,0
CTSE,1935,2,2,UK,,FALSE,FALSE,3,2,0,FALSE,FALSE,FALSE,,,,0
